city,district,date,city_detainees,district_detainees,district_en,location,lat,lon,city_lon,city_lat,city_en
Санкт-Петербург,Отдел полиции № 75 Невского района г. Санкт-Петербурга,2022-02-27,1057,13,Police Department No. 75 Nevsky District of St. Petersburg,Отдел полиции № 75 Невского района г. Санкт-Петербурга,59.89734,30.49593,30.36091,59.93106,St. Petersburg
Санкт-Петербург,Отдел полиции № 7 Фрунзенского района г. Санкт-Петербурга,2022-02-27,1057,26,Police Department No. 7 Frunzensky District of St. Petersburg,Отдел полиции № 7 Фрунзенского района г. Санкт-Петербурга,59.82654,30.41108,30.36091,59.93106,St. Petersburg
Санкт-Петербург,Отдел полиции № 82 Красносельского района г. Санкт-Петербурга,2022-02-27,1057,7,Police Department No. 82 Krasnoselsky District of St. Petersburg,Отдел полиции № 82 Красносельского района г. Санкт-Петербурга,59.85347,30.2176,30.36091,59.93106,St. Petersburg
Санкт-Петербург,Управление МВД России по Гатчинскому району,2022-02-27,1057,2,Office of the Ministry of Internal Affairs of Russia in Gatchina District,"Управление МВД России по Гатчинскому району, Санкт-Петербург",59.56607,30.12028,30.36091,59.93106,St. Petersburg
Санкт-Петербург,УМВД по Фрунзенскому району г. Санкт-Петербурга,2022-02-27,1057,1,UMVD in Frunzen district of St. Petersburg,УМВД по Фрунзенскому району г. Санкт-Петербурга,59.90648,30.34933,30.36091,59.93106,St. Petersburg
Санкт-Петербург,Отдел полиции № 78 Центрального района г. Санкт-Петербурга,2022-02-27,1057,8,Police Department No. 78 of the Central District of St. Petersburg,Отдел полиции № 78 Центрального района г. Санкт-Петербурга,59.93819,30.35307,30.36091,59.93106,St. Petersburg
Санкт-Петербург,Отдел полиции № 24 Невского района г. Санкт-Петербурга,2022-02-27,1057,7,Police Department No. 24 Nevsky District of St. Petersburg,Отдел полиции № 24 Невского района г. Санкт-Петербурга,59.88202,30.48488,30.36091,59.93106,St. Petersburg
Санкт-Петербург,Отдел полиции № 26 по Красногвардейскому району г. Санкт-Петербурга,2022-02-27,1057,21,Police Department No. 26 in the Krasnogvardeisky District of St. Petersburg,Отдел полиции № 26 по Красногвардейскому району г. Санкт-Петербурга,59.96174,30.48647,30.36091,59.93106,St. Petersburg
Санкт-Петербург,Отдел полиции № 1 Адмиралтейского района г. Санкт-Петербурга,2022-02-27,1057,9,Police Department No. 1 Admiralty District of St. Petersburg,Отдел полиции № 1 Адмиралтейского района г. Санкт-Петербурга,59.93244,30.29893,30.36091,59.93106,St. Petersburg
Санкт-Петербург,Отдел полиции № 32 Невского района г. Санкт-Петербурга,2022-02-27,1057,11,Police Department No. 32 Nevsky District of St. Petersburg,Отдел полиции № 32 Невского района г. Санкт-Петербурга,59.8559,30.47253,30.36091,59.93106,St. Petersburg
Санкт-Петербург,Отдел полиции № 12 Фрунзенского района г. Санкт-Петербурга,2022-02-27,1057,20,Police Department No. 12 of Frunzensky District of St. Petersburg,Отдел полиции № 12 Фрунзенского района г. Санкт-Петербурга,59.86426,30.39881,30.36091,59.93106,St. Petersburg
Санкт-Петербург,Отдел полиции № 33 Московского района г. Санкт-Петербурга,2022-02-27,1057,18,Police Department No. 33 of the Moscow District of St. Petersburg,Отдел полиции № 33 Московского района г. Санкт-Петербурга,59.8597,30.3514,30.36091,59.93106,St. Petersburg
Санкт-Петербург,Отдел полиции № 25 Приморского района г. Санкт-Петербурга,2022-02-27,1057,23,Police Department No. 25 Primorsky District of St. Petersburg,Отдел полиции № 25 Приморского района г. Санкт-Петербурга,59.99029,30.20835,30.36091,59.93106,St. Petersburg
Санкт-Петербург,Отдел полиции № 5 Фрунзенского района г. Санкт-Петербурга,2022-02-27,1057,8,Police Department No. 5 of Frunzensky District of St. Petersburg,Отдел полиции № 5 Фрунзенского района г. Санкт-Петербурга,59.8739,30.38392,30.36091,59.93106,St. Petersburg
Санкт-Петербург,Отдел полиции № 43 Петроградского района г. Санкт-Петербурга,2022-02-27,1057,6,Police Department No. 43 Petrogradsky District of St. Petersburg,Отдел полиции № 43 Петроградского района г. Санкт-Петербурга,59.96264,30.32564,30.36091,59.93106,St. Petersburg
Санкт-Петербург,Отдел МВД по Лодейнопольскому району Ленинградской области,2022-02-27,1057,1,Department of the Ministry of Internal Affairs in Lodejornopol district of the Leningrad Region,"Отдел МВД по Лодейнопольскому району Ленинградской области, Санкт-Петербург",60.735,33.52464,30.36091,59.93106,St. Petersburg
Санкт-Петербург,Отдел полиции № 23 Невского района г. Санкт-Петербурга,2022-02-27,1057,4,Police Department No. 23 Nevsky District of St. Petersburg,Отдел полиции № 23 Невского района г. Санкт-Петербурга,59.91258,30.49932,30.36091,59.93106,St. Petersburg
Санкт-Петербург,Отдел полиции № 60 Василеостровского района г. Санкт-Петербурга,2022-02-27,1057,1,Police Department No. 60 Vasileostrovsky District of St. Petersburg,Отдел полиции № 60 Василеостровского района г. Санкт-Петербурга,59.95325,30.25578,30.36091,59.93106,St. Petersburg
Санкт-Петербург,Отдел полиции № 77 Адмиралтейского района г. Санкт-Петербурга,2022-02-27,1057,5,Police Department No. 77 Admiralty District of St. Petersburg,Отдел полиции № 77 Адмиралтейского района г. Санкт-Петербурга,59.90985,30.28225,30.36091,59.93106,St. Petersburg
Санкт-Петербург,"Задержаны, но пока неизвестно, в каких отделах находятся: 62",2022-02-27,1057,62,NA,NA,NA,NA,30.36091,59.93106,St. Petersburg
Нижний Новгород,Отдел полиции № 8 УМВД по Нижнему Новгороду,2022-02-27,52,40,Police Department No. 8 Ministry of Internal Affairs for Nizhny Novgorod,"Отдел полиции № 8 УМВД по Нижнему Новгороду, Нижний Новгород",56.34942,43.87351,44.00588,56.32687,Nizhny Novgorod
Нижний Новгород,Отдел полиции № 7 УМВД по Нижнему Новгороду,2022-02-27,52,17,Police Department No. 7 Ministry of Internal Affairs for Nizhny Novgorod,"Отдел полиции № 7 УМВД по Нижнему Новгороду, Нижний Новгород",56.29392,44.0323,44.00588,56.32687,Nizhny Novgorod
Нижний Новгород,Отдел полиции № 4 УМВД по Нижнему Новгороду,2022-02-27,52,4,Police Department No. 4 UMVD on Nizhny Novgorod,"Отдел полиции № 4 УМВД по Нижнему Новгороду, Нижний Новгород",56.33422,43.88127,44.00588,56.32687,Nizhny Novgorod
Нижний Новгород,Отдел полиции № 5 УМВД по Нижнему Новгороду,2022-02-27,52,3,Police Department No. 5 Ministry of Internal Affairs on Nizhny Novgorod,"Отдел полиции № 5 УМВД по Нижнему Новгороду, Нижний Новгород",56.33012,43.99134,44.00588,56.32687,Nizhny Novgorod
Нижний Новгород,"Задержаны, но пока неизвестно, в каких отделах находятся: 9",2022-02-27,52,9,NA,NA,NA,NA,44.00588,56.32687,Nizhny Novgorod
Краснодар,ОВД Западного округа г. Краснодара,2022-02-27,47,29,OVD Western District of Krasnodar,ОВД Западного округа г. Краснодара,45.05317,38.98323,38.97457,45.03604,Krasnodar
Краснодар,"Задержаны, но пока неизвестно, в каких отделах находятся: 6",2022-02-27,47,6,NA,NA,NA,NA,38.97457,45.03604,Krasnodar
Казань,Отдел полиции № 16 «Япеева» УМВД по г. Казани,2022-02-27,46,3,"Police Department No. 16 ""Yapeeyev"" Ministry of Internal Affairs for the city of Kazan",Отдел полиции № 16 «Япеева» УМВД по г. Казани,55.79825,49.11597,49.12333,55.78789,Kazan
Казань,Отдел полиции № 8 «Горки» УМВД по г Казани,2022-02-27,46,1,"Police Department No. 8 ""Gorki"" Ministry of Internal Affairs in Kazan","Отдел полиции № 8 «Горки» УМВД по г Казани, Казань",55.76959,49.14036,49.12333,55.78789,Kazan
Казань,Отдел полиции № 2 «Вишневский» УМВД по г. Казани,2022-02-27,46,18,"Police Department No. 2 ""Vishnevsky"" Ministry of Internal Affairs for the city of Kazan",Отдел полиции № 2 «Вишневский» УМВД по г. Казани,55.7821,49.15589,49.12333,55.78789,Kazan
Казань,Отдел полиции № 5 «Московский» УМВД по г. Казани,2022-02-27,46,2,"Police Department No. 5 ""Moscow"" Ministry of Internal Affairs for the city of Kazan",Отдел полиции № 5 «Московский» УМВД по г. Казани,55.82576,49.05313,49.12333,55.78789,Kazan
Казань,Отдел полиции № 3 «Зареченский» УМВД по г. Казани,2022-02-27,46,20,"Police Department No. 3 ""Zarechensky"" Ministry of Internal Affairs for the city of Kazan",Отдел полиции № 3 «Зареченский» УМВД по г. Казани,55.81785,49.05537,49.12333,55.78789,Kazan
Казань,"Задержаны, но пока неизвестно, в каких отделах находятся: 2",2022-02-27,46,2,NA,NA,NA,NA,49.12333,55.78789,Kazan
Самара,Отдел полиции № 4,2022-02-27,44,16,Police Department number 4,"Отдел полиции № 4, Самара",53.21078,50.1445,50.16064,53.20377,Samara
Самара,Отдел полиции № 1,2022-02-27,44,9,Police Department No. 1,"Отдел полиции № 1, Самара",53.23375,50.24503,50.16064,53.20377,Samara
Самара,Отдел полиции № 7,2022-02-27,44,5,Police Department number 7,"Отдел полиции № 7, Самара",53.10738,50.08174,50.16064,53.20377,Samara
Самара,Отдел полиции № 5,2022-02-27,44,4,Police Department No. 5,"Отдел полиции № 5, Самара",53.20144,50.18793,50.16064,53.20377,Samara
Самара,"Задержаны, но пока неизвестно, в каких отделах находятся: 10",2022-02-27,44,10,NA,NA,NA,NA,50.16064,53.20377,Samara
Новосибирск,Отдел полиции № 1 «Центральный»,2022-02-27,29,12,"Police Department No. 1 ""Central""","Отдел полиции № 1 «Центральный», Новосибирск",55.04404,82.92045,82.89638,54.98327,Novosibirsk
Новосибирск,Отдел полиции № 6 «Октябрьский»,2022-02-27,29,11,"Police Department No. 6 ""Oktyabrsky""","Отдел полиции № 6 «Октябрьский», Новосибирск",55.00933,82.95998,82.89638,54.98327,Novosibirsk
Новосибирск,Отдел полиции № 4 «Калининский»,2022-02-27,29,4,"Police Department No. 4 ""Kalininsky""","Отдел полиции № 4 «Калининский», Новосибирск",55.08318,82.96524,82.89638,54.98327,Novosibirsk
Новосибирск,"Задержаны, но пока неизвестно, в каких отделах находятся: 2",2022-02-27,29,2,NA,NA,NA,NA,82.89638,54.98327,Novosibirsk
Челябинск,Отдел полиции № 3 (Советский район) УМВД по городу Челябинску,2022-02-27,27,9,Police Department No. 3 (Soviet District) Ministry of Internal Affairs in the city of Chelyabinsk,"Отдел полиции № 3 (Советский район) УМВД по городу Челябинску, Челябинск",55.55446,37.71011,61.43684,55.16444,Chelyabinsk
Челябинск,Отдел полиции № 5 (Центральный район) УМВД по городу Челябинску,2022-02-27,27,8,Police Department No. 5 (Central District) Ministry of Internal Affairs in the city of Chelyabinsk,"Отдел полиции № 5 (Центральный район) УМВД по городу Челябинску, Челябинск",55.19416,61.34033,61.43684,55.16444,Chelyabinsk
Челябинск,Отдел полиции № 6 (Калининский район) УМВД по городу Челябинску,2022-02-27,27,9,Police Department No. 6 (Kalininsky District) Ministry of Internal Affairs in the city of Chelyabinsk,"Отдел полиции № 6 (Калининский район) УМВД по городу Челябинску, Челябинск",55.18504,61.42798,61.43684,55.16444,Chelyabinsk
Челябинск,"Задержаны, но пока неизвестно, в каких отделах находятся: 3",2022-02-27,27,3,NA,NA,NA,NA,61.43684,55.16444,Chelyabinsk
Пермь,Отдел полиции № 6 (дисл. Ленинский р-н) УМВД по г. Перми,2022-02-27,24,16,Police Department No. 6 (Leninsky District) Umvd in Perm,Отдел полиции № 6 (дисл. Ленинский р-н) УМВД по г. Перми,58.01358,56.25538,56.22697,58.00917,Perm
Иркутск,Отдел полиции № 5 УМВД по г. Иркутску,2022-02-27,18,7,Police Department No. 5 Umvd in Irkutsk,Отдел полиции № 5 УМВД по г. Иркутску,52.29083,104.294,104.289,52.28548,Irkutsk
Иркутск,Отдел полиции № 7 УМВД по г. Иркутску,2022-02-27,18,5,Police Department No. 7 UMVD in Irkutsk,Отдел полиции № 7 УМВД по г. Иркутску,52.2749,104.3199,104.289,52.28548,Irkutsk
Иркутск,"Задержаны, но пока неизвестно, в каких отделах находятся: 6",2022-02-27,18,6,NA,NA,NA,NA,104.289,52.28548,Irkutsk
Ярославль,Отдел МВД России по Кировскому городскому району,2022-02-27,15,10,Department of the Ministry of Internal Affairs of Russia in the Kirov City District,"Отдел МВД России по Кировскому городскому району, Ярославль",57.62253,39.88211,39.88447,57.62607,Yaroslavl
Ярославль,"Задержаны, но пока неизвестно, в каких отделах находятся: 5",2022-02-27,15,5,NA,NA,NA,NA,39.88447,57.62607,Yaroslavl
Архангельск,УМВД России по городу Архангельску,2022-02-27,15,13,Ministry of Internal Affairs of Russia in the city of Arkhangelsk,"УМВД России по городу Архангельску, Архангельск",64.55662,40.5287,40.55058,64.54585,Arkhangelsk
Архангельск,Отдел полиции № 4 (по обслуживанию Октябрьского округа г. Архангельска),2022-02-27,15,1,Department of Police No. 4 (for the maintenance of the Oktyabrsky District of Arkhangelsk),Отдел полиции № 4 (по обслуживанию Октябрьского округа г. Архангельска),64.53815,40.51204,40.55058,64.54585,Arkhangelsk
Архангельск,"Задержаны, но пока неизвестно, в каких отделах находятся: 1",2022-02-27,15,1,NA,NA,NA,NA,40.55058,64.54585,Arkhangelsk
Уфа,Отдел полиции № 6 (Октябрьский район),2022-02-27,15,7,Police Department No. 6 (October District),"Отдел полиции № 6 (Октябрьский район), Уфа",54.75124,56.0281,55.95786,54.73479,Ufa
Уфа,Отдел полиции № 9 (Кировский район),2022-02-27,15,3,Police Department No. 9 (Kirovsky District),"Отдел полиции № 9 (Кировский район), Уфа",54.72396,55.9341,55.95786,54.73479,Ufa
Уфа,Отдел полиции № 7 (Советский район),2022-02-27,15,4,Police Department No. 7 (Soviet District),"Отдел полиции № 7 (Советский район), Уфа",54.73831,55.98556,55.95786,54.73479,Ufa
Уфа,"Задержаны, но пока неизвестно, в каких отделах находятся: 1",2022-02-27,15,1,NA,NA,NA,NA,55.95786,54.73479,Ufa
Омск,Отдел полиции № 6 УМВД по г. Омску,2022-02-27,14,14,Police Department No. 6 UMVD in Omsk,Отдел полиции № 6 УМВД по г. Омску,54.95899,73.40957,73.36452,54.99135,Omsk
Волгоград,Отдел полиции № 4 УМВД по г. Волгограду,2022-02-27,12,5,Police Department No. 4 UMVD in Volgograd,Отдел полиции № 4 УМВД по г. Волгограду,48.71067,44.49359,44.5133,48.70805,Volgograd
Волгоград,"Задержаны, но пока неизвестно, в каких отделах находятся: 6",2022-02-27,12,6,NA,NA,NA,NA,44.5133,48.70805,Volgograd
Иваново,Отдел полиции № 1 «Ленинский»,2022-02-27,11,2,"Police Department No. 1 ""Leninsky""","Отдел полиции № 1 «Ленинский», Иваново",55.91326,37.76768,40.97665,57.00507,Ivanovo
Иваново,Отдел полиции № 2 «Октябрьский,2022-02-27,11,9,"Police Department No. 2 ""Oktyabrsky","Отдел полиции № 2 «Октябрьский, Иваново",56.99455,40.99617,40.97665,57.00507,Ivanovo
Тверь,Отдел полиции Центральный УМВД по городу Твери,2022-02-27,10,10,Police Department Central Ministry of Internal Affairs in Tver City,"Отдел полиции Центральный УМВД по городу Твери, Тверь",56.84643,35.90852,35.9176,56.85872,Tver
Саратов,Отдел полиции № 1 в составе УМВД по городу Саратову (Волжский район),2022-02-27,9,1,Police Department No. 1 as part of the Ministry of Internal Affairs in the city of Saratov (Volzhsky district),"Отдел полиции № 1 в составе УМВД по городу Саратову (Волжский район), Саратов",51.52664,46.03682,46.01541,51.54618,Saratov
Саратов,Отдел полиции № 4 в составе УМВД по городу Саратову (Ленинский район),2022-02-27,9,8,Police Department No. 4 in the Ministry of Internal Affairs of the city of Saratov (Leninsky district),"Отдел полиции № 4 в составе УМВД по городу Саратову (Ленинский район), Саратов",51.583303,45.97758,46.01541,51.54618,Saratov
Калуга,УМВД России по г. Калуге,2022-02-27,7,3,Ministry of Internal Affairs of Russia in Kaluga,УМВД России по г. Калуге,54.535281,36.255576,36.26368,54.51359,Kaluga
Калуга,"Задержаны, но пока неизвестно, в каких отделах находятся: 4",2022-02-27,7,4,NA,NA,NA,NA,36.26368,54.51359,Kaluga
Ульяновск,Отдел МВД по Ленинскому району,2022-02-27,7,6,Department of the Ministry of Internal Affairs for Leninsky District,"Отдел МВД по Ленинскому району, Ульяновск",54.32838,48.39287,48.39778,54.31866,Ulyanovsk
Ульяновск,"Задержаны, но пока неизвестно, в каких отделах находятся: 1",2022-02-27,7,1,NA,NA,NA,NA,48.39778,54.31866,Ulyanovsk
Калининград,Отдел МВД России по Ленинградскому району города Калининграда,2022-02-27,7,4,Department of the Ministry of Internal Affairs of Russia in the Leningrad District of the city of Kaliningrad,"Отдел МВД России по Ленинградскому району города Калининграда, Калининград",54.71845,20.50632,20.45221,54.71043,Kaliningrad
Калининград,"Задержаны, но пока неизвестно, в каких отделах находятся: 1",2022-02-27,7,1,NA,NA,NA,NA,20.45221,54.71043,Kaliningrad
Сыктывкар,УМВД России по городу Сыктывкару,2022-02-27,7,2,Ministry of Internal Affairs of Russia in the city Syktyvkar,"УМВД России по городу Сыктывкару, Сыктывкар",61.67454,50.82505,50.81688,61.66411,Syktyvkar
Сыктывкар,Отдел полиции № 1 в составе УМВД по г. Сыктывкару,2022-02-27,7,2,Police Department No. 1 as part of the Ministry of Internal Affairs in Syktyvkar,Отдел полиции № 1 в составе УМВД по г. Сыктывкару,61.692959,50.807771,50.81688,61.66411,Syktyvkar
Сыктывкар,"Задержаны, но пока неизвестно, в каких отделах находятся: 1",2022-02-27,7,1,NA,NA,NA,NA,50.81688,61.66411,Syktyvkar
Барнаул,Отдел полиции № 1 УМВД по г. Барнаулу,2022-02-27,6,3,Police Department No. 1 Umvd in Barnaul,Отдел полиции № 1 УМВД по г. Барнаулу,53.356361,83.767235,83.78357,53.34975,Barnaul
Барнаул,Отдел полиции № 4 УМВД по г. Барнаулу,2022-02-27,6,3,Police Department No. 4 Umvd in Barnaulu,Отдел полиции № 4 УМВД по г. Барнаулу,53.356361,83.767235,83.78357,53.34975,Barnaul
Дубна,Отдел МВД по г. о. Дубна,2022-02-27,6,6,Department of the Ministry of Internal Affairs in the city of about. Dubna,Отдел МВД по г. о. Дубна,56.74933,37.20401,37.1669,56.73202,Dubna
Симферополь,Отдел полиции № 3 «Центральный» УМВД по г. Симферополю,2022-02-27,6,6,"Police Department No. 3 ""Central"" Ministry of Internal Affairs for Simferopol",Отдел полиции № 3 «Центральный» УМВД по г. Симферополю,53.258513,83.695434,105.3188,61.52401,Simferopol
Екатеринбург,Отдел полиции № 7 УМВД по городу Екатеринбургу,2022-02-27,5,2,Department of Police No. 7 Ministry of Internal Affairs in Ekaterinburg,"Отдел полиции № 7 УМВД по городу Екатеринбургу, Екатеринбург",56.81432,60.5832,60.64541,56.8431,Yekaterinburg
Екатеринбург,Отдел полиции № 6 УМВД по городу Екатеринбургу,2022-02-27,5,1,Police Department No. 6 Ministry of Internal Affairs in Ekaterinburg,"Отдел полиции № 6 УМВД по городу Екатеринбургу, Екатеринбург",56.78727,60.781983,60.64541,56.8431,Yekaterinburg
Екатеринбург,"Задержаны, но пока неизвестно, в каких отделах находятся: 2",2022-02-27,5,2,NA,NA,NA,NA,60.64541,56.8431,Yekaterinburg
Владивосток,УМВД по городу Владивостоку (отдел полиции № 1),2022-02-27,5,4,UMVD in the city of Vladivostok (police department number 1),"УМВД по городу Владивостоку (отдел полиции № 1), Владивосток",43.15522,131.9087,131.9113,43.13325,Vladivostok
Владивосток,"Задержаны, но пока неизвестно, в каких отделах находятся: 1",2022-02-27,5,1,NA,NA,NA,NA,131.9113,43.13325,Vladivostok
Сочи,Отдел полиции (Центрального района) УМВД по г. Сочи,2022-02-27,4,4,Police Department (Central District) Ministry of Internal Affairs in Sochi,Отдел полиции (Центрального района) УМВД по г. Сочи,43.594107,39.728868,39.73415,43.60281,Sochi
Петергоф,"Задержаны, но пока неизвестно, в каких отделах находятся: 4",2022-02-27,4,4,NA,NA,NA,NA,29.88518,59.8845,Peterhof
Магнитогорск,Отдел полиции № 10 (Орджоникидзевский П) УМВД по г. Магнитогорску,2022-02-27,4,1,Police Department No. 10 (Ordzhonikidzevsky P) Ministry of Internal Affairs for Magnitogorsk,Отдел полиции № 10 (Орджоникидзевский П) УМВД по г. Магнитогорску,53.369879,58.956829,59.06231,53.39272,Magnitogorsk
Магнитогорск,Отдел полиции № 8 (Ленинский) УМВД по г. Магнитогорску,2022-02-27,4,2,Police Department No. 8 (Leninsky) Ministry of Internal Affairs in Magnitogorsk,Отдел полиции № 8 (Ленинский) УМВД по г. Магнитогорску,53.433422,58.989397,59.06231,53.39272,Magnitogorsk
Магнитогорск,Отдел полиции № 9 (Правобережный) УМВД по г. Магнитогорску,2022-02-27,4,1,Police Department No. 9 (right-bank) Ministry of Internal Affairs in Magnitogorsk,Отдел полиции № 9 (Правобережный) УМВД по г. Магнитогорску,53.400158,58.96094,59.06231,53.39272,Magnitogorsk
Набережные Челны,Отдел полиции № 3 «Центральный» УМВД по г. Набережные Челны,2022-02-27,4,4,"Police Department No. 3 ""Central"" Ministry of Internal Affairs for the city of Naberezhnye Chelny",Отдел полиции № 3 «Центральный» УМВД по г. Набережные Челны,55.747511,52.389934,52.38929,55.73057,Naberezhnye Chelny
Ставрополь,Отдел полиции № 1 УМВД по г. Ставрополю,2022-02-27,3,1,Police Department No. 1 UMVD in Stavropol,Отдел полиции № 1 УМВД по г. Ставрополю,45.03499,41.96587,41.9632,45.03901,Stavropol
Ставрополь,"Задержаны, но пока неизвестно, в каких отделах находятся: 2",2022-02-27,3,2,NA,NA,NA,NA,41.9632,45.03901,Stavropol
Красноярск,Отдел полиции № 1 МУ МВД «Красноярское»,2022-02-27,3,3,"Police Department No. 1 MU MVD ""Krasnoyarskoye""","Отдел полиции № 1 МУ МВД «Красноярское», Красноярск",55.76997,37.61325,92.89325,56.01528,Krasnoyarsk
Тюмень,"Задержаны, но пока неизвестно, в каких отделах находятся: 3",2022-02-27,3,3,NA,NA,NA,NA,65.56186,57.15534,Tyumen
Великий Новгород,Управление МВД России по городу Великий Новгород,2022-02-27,3,3,Office of the Ministry of Internal Affairs of Russia in the city Veliky Novgorod,"Управление МВД России по городу Великий Новгород, Великий Новгород",58.54443,31.30573,31.27419,58.52557,Velikiy Novgorod
Вологда,Отдел полиции № 1 УМВД по г. Вологде,2022-02-27,3,1,Police Department No. 1 Umvd in Vologda,Отдел полиции № 1 УМВД по г. Вологде,59.20854,39.88498,39.89781,59.21807,Vologda
Люберцы,"Задержаны, но пока неизвестно, в каких отделах находятся: 2",2022-02-27,2,2,NA,NA,NA,NA,37.88873,55.68081,Lyubertsy
Серпухов,Отдел полиции по Серпуховскому м. р.,2022-02-27,2,2,Police department in Serpukhovsky m. R.,"Отдел полиции по Серпуховскому м. р., Серпухов",54.91134391,37.41596674,37.423,54.91796,Serpukhov
Обнинск,"Задержаны, но пока неизвестно, в каких отделах находятся: 2",2022-02-27,2,2,NA,NA,NA,NA,36.59708,55.11704,Obninsk
Курган,Отдел полиции № 1 УМВД по г. Кургану,2022-02-27,2,1,Police Department No. 1 Umvd for the city of Kurgan,Отдел полиции № 1 УМВД по г. Кургану,55.44414,65.35869,65.34932,55.45905,Kurgan
Курган,"Задержаны, но пока неизвестно, в каких отделах находятся: 1",2022-02-27,2,1,NA,NA,NA,NA,65.34932,55.45905,Kurgan
Южно-Сахалинск,УМВД по городу Южно-Сахалинску,2022-02-27,2,1,UMVD in the city of Yuzhno-Sakhalinsk,"УМВД по городу Южно-Сахалинску, Южно-Сахалинск",46.960558,142.730177,142.7285,46.96409,Yuzhno-Sakhalinsk
Томск,Отдел МВД по Томскому району,2022-02-27,2,1,Department of the Ministry of Internal Affairs at Tomsk District,"Отдел МВД по Томскому району, Томск",56.522132,85.066892,84.94805,56.48843,Tomsk
Ижевск,"Задержаны, но пока неизвестно, в каких отделах находятся: 2",2022-02-27,2,2,NA,NA,NA,NA,53.23243,56.86186,Izhevsk
Кострома,"Задержаны, но пока неизвестно, в каких отделах находятся: 2",2022-02-27,2,2,NA,NA,NA,NA,40.92626,57.76771,Kostroma
Белгород,"Задержаны, но пока неизвестно, в каких отделах находятся: 1",2022-02-27,1,1,NA,NA,NA,NA,36.59826,50.59971,Belgorod
Астрахань,"Задержаны, но пока неизвестно, в каких отделах находятся: 1",2022-02-27,1,1,NA,NA,NA,NA,48.05695,46.3586,Astrakhan
Лодейное Поле,Отдел МВД по Лодейнопольскому району Ленинградской области,2022-02-27,1,1,Department of the Ministry of Internal Affairs in Lodejornopol district of the Leningrad Region,"Отдел МВД по Лодейнопольскому району Ленинградской области, Лодейное Поле",60.732299,33.554142,33.54313,60.73431,Lodeynoye Field
Петрозаводск,УМВД России по городу Петрозаводску,2022-02-27,1,1,Ministry of Internal Affairs of Russia in the city of Petrozavodsk,"УМВД России по городу Петрозаводску, Петрозаводск",61.762553,34.310982,34.36404,61.77816,Petrozavodsk
Сургут,"Задержаны, но пока неизвестно, в каких отделах находятся: 1",2022-02-27,1,1,NA,NA,NA,NA,73.39617,61.25458,Surgut
Ростов-на-Дону,"Задержаны, но пока неизвестно, в каких отделах находятся: 1",2022-02-27,1,1,NA,NA,NA,NA,39.70151,47.23571,Rostov-on-Don
Рязань,Отдел полиции № 3 (по Железнодорожному району города Рязани),2022-02-27,1,1,Police Department No. 3 (for the Railway Railway Railway),"Отдел полиции № 3 (по Железнодорожному району города Рязани), Рязань",54.62627,39.71609,39.71259,54.60954,Ryazan
Смоленск,"Задержаны, но пока неизвестно, в каких отделах находятся: 1",2022-02-27,1,1,NA,NA,NA,NA,32.05037,54.79031,Smolensk
Тамбов,"Задержаны, но пока неизвестно, в каких отделах находятся: 1",2022-02-27,1,1,NA,NA,NA,NA,41.43961,52.73711,Tambov
Одинцово,Отдел полиции № 1 МУ МВД «Одинцовское»,2022-02-27,1,1,"Police Department No. 1 MU MVD ""Odintsovskoye""","Отдел полиции № 1 МУ МВД «Одинцовское», Одинцово",55.6701077,37.26527748,37.28186,55.67337,Odintsovo
Воронеж,"Задержаны, но пока неизвестно, в каких отделах находятся: 1",2022-02-27,1,1,NA,NA,NA,NA,39.19193,51.66835,Voronezh
Джанкой,"Задержаны, но пока неизвестно, в каких отделах находятся: 1",2022-02-27,1,1,NA,NA,NA,NA,34.38748,45.70899,Janka
Колпино,Отдел полиции № 55 Колпинского района г. Санкт-Петербурга,2022-02-27,1,1,Police Department No. 55 Kolpinsky District of St. Petersburg,Отдел полиции № 55 Колпинского района г. Санкт-Петербурга,59.73548,30.58887,30.5789,59.76176,Kolpino
Полярные Зори,"Задержаны, но пока неизвестно, в каких отделах находятся: 1",2022-02-27,1,1,NA,NA,NA,NA,32.48895,67.3744,Polar dawns
Чапаевск,"Задержаны, но пока неизвестно, в каких отделах находятся: 1",2022-02-27,1,1,NA,NA,NA,NA,49.70673,52.96967,Chapaevsk
Подольск,Отдел полиции № 3 УМВД по городскому округу Подольск,2022-02-27,1,1,Police Department No. 3 Ministry of Internal Affairs for Urban District Podolsk,"Отдел полиции № 3 УМВД по городскому округу Подольск, Подольск",55.42592269,37.52632115,37.54576,55.43125,Podolsk
Москва,Отдел МВД России по району Выхино г. Москвы,2022-02-28,286,1,Department of the Ministry of Internal Affairs of Russia in the district of Vykhino city of Moscow,Отдел МВД России по району Выхино г. Москвы,55.705627,37.807685,37.6173,55.75583,Moscow
Москва,Отдел МВД России по району Южное Тушино г. Москвы,2022-02-28,286,23,Department of the Ministry of Internal Affairs of Russia in the South Tushino district of Moscow,Отдел МВД России по району Южное Тушино г. Москвы,55.83939,37.4362,37.6173,55.75583,Moscow
Москва,Отдел МВД России по району Дорогомилово г. Москвы,2022-02-28,286,11,Department of the Ministry of Internal Affairs of Russia in the Dorogomilovo district of Moscow,Отдел МВД России по району Дорогомилово г. Москвы,55.7429,37.5288,37.6173,55.75583,Moscow
