city,district,date,city_detainees,district_detainees
Санкт-Петербург,Отдел полиции № 14 Фрунзенского района г. Санкт-Петербурга,2022-02-27,1056,13
Санкт-Петербург,Отдел полиции № 51 Московского района г. Санкт-Петербурга,2022-02-27,1056,24
Санкт-Петербург,Отдел полиции № 64 Кировского района г. Санкт-Петербурга,2022-02-27,1056,69
Санкт-Петербург,Отдел полиции № 55 Колпинского района г. Санкт-Петербурга,2022-02-27,1056,14
Санкт-Петербург,Отдел МВД по Курортному району г. Санкт-Петербурга,2022-02-27,1056,56
Санкт-Петербург,Отдел полиции № 80 Колпинского района г. Санкт-Петербурга,2022-02-27,1056,8
Санкт-Петербург,Отдел полиции № 4 Пушкинского района г. Санкт-Петербурга,2022-02-27,1056,10
Санкт-Петербург,Отдел полиции № 39 Колпинского района г. Санкт-Петербурга,2022-02-27,1056,16
Санкт-Петербург,Отдел полиции № 76 Центрального района г. Санкт-Петербурга,2022-02-27,1056,20
Санкт-Петербург,Отдел полиции № 86 Приморского района г. Санкт-Петербурга,2022-02-27,1056,4
Санкт-Петербург,Отдел МВД по Пушкинскому району г. Санкт-Петербурга,2022-02-27,1056,27
Санкт-Петербург,Отдел полиции № 37 Василеостровского района г. Санкт-Петербурга,2022-02-27,1056,66
Санкт-Петербург,Отдел полиции № 59 Выборгского района г. Санкт-Петербурга,2022-02-27,1056,7
Санкт-Петербург,Отдел полиции № 45 Невского района г. Санкт-Петербурга,2022-02-27,1056,7
Санкт-Петербург,Отдел полиции № 13 Красногвардейского района г. Санкт-Петербурга,2022-02-27,1056,20
Санкт-Петербург,Отдел полиции № 2 Адмиралтейского района г. Санкт-Петербурга,2022-02-27,1056,5
Санкт-Петербург,Отдел полиции № 75 Невского района г. Санкт-Петербурга,2022-02-27,1056,13
Санкт-Петербург,Отдел полиции № 7 Фрунзенского района г. Санкт-Петербурга,2022-02-27,1056,26
Санкт-Петербург,Отдел полиции № 82 Красносельского района г. Санкт-Петербурга,2022-02-27,1056,7
Санкт-Петербург,Управление МВД России по Гатчинскому району,2022-02-27,1056,2
Санкт-Петербург,УМВД по Фрунзенскому району г. Санкт-Петербурга,2022-02-27,1056,1
Санкт-Петербург,Отдел полиции № 78 Центрального района г. Санкт-Петербурга,2022-02-27,1056,8
Санкт-Петербург,Отдел полиции № 24 Невского района г. Санкт-Петербурга,2022-02-27,1056,7
Санкт-Петербург,Отдел полиции № 26 по Красногвардейскому району г. Санкт-Петербурга,2022-02-27,1056,21
Санкт-Петербург,Отдел полиции № 1 Адмиралтейского района г. Санкт-Петербурга,2022-02-27,1056,9
Санкт-Петербург,Отдел полиции № 32 Невского района г. Санкт-Петербурга,2022-02-27,1056,11
Санкт-Петербург,Отдел полиции № 12 Фрунзенского района г. Санкт-Петербурга,2022-02-27,1056,20
Санкт-Петербург,Отдел полиции № 33 Московского района г. Санкт-Петербурга,2022-02-27,1056,18
Санкт-Петербург,Отдел полиции № 25 Приморского района г. Санкт-Петербурга,2022-02-27,1056,23
Санкт-Петербург,Отдел полиции № 5 Фрунзенского района г. Санкт-Петербурга,2022-02-27,1056,8
Санкт-Петербург,Отдел полиции № 43 Петроградского района г. Санкт-Петербурга,2022-02-27,1056,6
Санкт-Петербург,Отдел МВД по Лодейнопольскому району Ленинградской области,2022-02-27,1056,1
Санкт-Петербург,Отдел полиции № 23 Невского района г. Санкт-Петербурга,2022-02-27,1056,4
Санкт-Петербург,Отдел полиции № 60 Василеостровского района г. Санкт-Петербурга,2022-02-27,1056,1
Санкт-Петербург,Отдел полиции № 77 Адмиралтейского района г. Санкт-Петербурга,2022-02-27,1056,5
Санкт-Петербург,"Задержаны, но пока неизвестно, в каких отделах находятся: 61",2022-02-27,1056,61
Нижний Новгород,Отдел полиции № 8 УМВД по Нижнему Новгороду,2022-02-27,52,40
Нижний Новгород,Отдел полиции № 7 УМВД по Нижнему Новгороду,2022-02-27,52,17
Нижний Новгород,Отдел полиции № 4 УМВД по Нижнему Новгороду,2022-02-27,52,4
Нижний Новгород,Отдел полиции № 5 УМВД по Нижнему Новгороду,2022-02-27,52,3
Нижний Новгород,"Задержаны, но пока неизвестно, в каких отделах находятся: 9",2022-02-27,52,9
Краснодар,ОВД Западного округа г. Краснодара,2022-02-27,47,29
Краснодар,"Задержаны, но пока неизвестно, в каких отделах находятся: 6",2022-02-27,47,6
Казань,Отдел полиции № 16 «Япеева» УМВД по г. Казани,2022-02-27,46,3
Казань,Отдел полиции № 8 «Горки» УМВД по г Казани,2022-02-27,46,1
Казань,Отдел полиции № 2 «Вишневский» УМВД по г. Казани,2022-02-27,46,18
Казань,Отдел полиции № 5 «Московский» УМВД по г. Казани,2022-02-27,46,2
Казань,Отдел полиции № 3 «Зареченский» УМВД по г. Казани,2022-02-27,46,20
Казань,"Задержаны, но пока неизвестно, в каких отделах находятся: 2",2022-02-27,46,2
Самара,Отдел полиции № 4,2022-02-27,44,16
Самара,Отдел полиции № 1,2022-02-27,44,9
Самара,Отдел полиции № 7,2022-02-27,44,5
Самара,Отдел полиции № 5,2022-02-27,44,4
Самара,"Задержаны, но пока неизвестно, в каких отделах находятся: 10",2022-02-27,44,10
Новосибирск,Отдел полиции № 1 «Центральный»,2022-02-27,29,12
Новосибирск,Отдел полиции № 6 «Октябрьский»,2022-02-27,29,11
Новосибирск,Отдел полиции № 4 «Калининский»,2022-02-27,29,4
Новосибирск,"Задержаны, но пока неизвестно, в каких отделах находятся: 2",2022-02-27,29,2
Челябинск,Отдел полиции № 3 (Советский район) УМВД по городу Челябинску,2022-02-27,27,9
Челябинск,Отдел полиции № 5 (Центральный район) УМВД по городу Челябинску,2022-02-27,27,7
Челябинск,Отдел полиции № 6 (Калининский район) УМВД по городу Челябинску,2022-02-27,27,9
Челябинск,"Задержаны, но пока неизвестно, в каких отделах находятся: 3",2022-02-27,27,3
Пермь,Отдел полиции № 6 (дисл. Ленинский р-н) УМВД по г. Перми,2022-02-27,24,16
Иркутск,Отдел полиции № 5 УМВД по г. Иркутску,2022-02-27,18,7
Иркутск,Отдел полиции № 7 УМВД по г. Иркутску,2022-02-27,18,5
Иркутск,"Задержаны, но пока неизвестно, в каких отделах находятся: 6",2022-02-27,18,6
Ярославль,Отдел МВД России по Кировскому городскому району,2022-02-27,15,10
Ярославль,"Задержаны, но пока неизвестно, в каких отделах находятся: 5",2022-02-27,15,5
Архангельск,УМВД России по городу Архангельску,2022-02-27,15,13
Архангельск,Отдел полиции № 4 (по обслуживанию Октябрьского округа г. Архангельска),2022-02-27,15,1
Архангельск,"Задержаны, но пока неизвестно, в каких отделах находятся: 1",2022-02-27,15,1
Уфа,Отдел полиции № 6 (Октябрьский район),2022-02-27,15,7
Уфа,Отдел полиции № 9 (Кировский район),2022-02-27,15,3
Уфа,Отдел полиции № 7 (Советский район),2022-02-27,15,4
Уфа,"Задержаны, но пока неизвестно, в каких отделах находятся: 1",2022-02-27,15,1
Омск,Отдел полиции № 6 УМВД по г. Омску,2022-02-27,14,14
Волгоград,Отдел полиции № 4 УМВД по г. Волгограду,2022-02-27,12,5
Волгоград,"Задержаны, но пока неизвестно, в каких отделах находятся: 6",2022-02-27,12,6
Иваново,Отдел полиции № 1 «Ленинский»,2022-02-27,11,2
Иваново,Отдел полиции № 2 «Октябрьский,2022-02-27,11,9
Тверь,Отдел полиции Центральный УМВД по городу Твери,2022-02-27,10,10
Саратов,Отдел полиции № 1 в составе УМВД по городу Саратову (Волжский район),2022-02-27,9,1
Саратов,Отдел полиции № 4 в составе УМВД по городу Саратову (Ленинский район),2022-02-27,9,8
Калуга,УМВД России по г. Калуге,2022-02-27,7,3
Калуга,"Задержаны, но пока неизвестно, в каких отделах находятся: 4",2022-02-27,7,4
Ульяновск,Отдел МВД по Ленинскому району,2022-02-27,7,6
Ульяновск,"Задержаны, но пока неизвестно, в каких отделах находятся: 1",2022-02-27,7,1
Калининград,Отдел МВД России по Ленинградскому району города Калининграда,2022-02-27,7,4
Калининград,"Задержаны, но пока неизвестно, в каких отделах находятся: 1",2022-02-27,7,1
Сыктывкар,УМВД России по городу Сыктывкару,2022-02-27,7,2
Сыктывкар,Отдел полиции № 1 в составе УМВД по г. Сыктывкару,2022-02-27,7,2
Сыктывкар,"Задержаны, но пока неизвестно, в каких отделах находятся: 1",2022-02-27,7,1
Барнаул,Отдел полиции № 1 УМВД по г. Барнаулу,2022-02-27,6,3
Барнаул,Отдел полиции № 4 УМВД по г. Барнаулу,2022-02-27,6,3
Дубна,Отдел МВД по г. о. Дубна,2022-02-27,6,6
Симферополь,Отдел полиции № 3 «Центральный» УМВД по г. Симферополю,2022-02-27,6,6
Екатеринбург,Отдел полиции № 7 УМВД по городу Екатеринбургу,2022-02-27,5,2
Екатеринбург,Отдел полиции № 6 УМВД по городу Екатеринбургу,2022-02-27,5,1
Екатеринбург,"Задержаны, но пока неизвестно, в каких отделах находятся: 2",2022-02-27,5,2
Владивосток,УМВД по городу Владивостоку (отдел полиции № 1),2022-02-27,5,4
Владивосток,"Задержаны, но пока неизвестно, в каких отделах находятся: 1",2022-02-27,5,1
Сочи,Отдел полиции (Центрального района) УМВД по г. Сочи,2022-02-27,4,4
Петергоф,"Задержаны, но пока неизвестно, в каких отделах находятся: 4",2022-02-27,4,4
Магнитогорск,Отдел полиции № 10 (Орджоникидзевский П) УМВД по г. Магнитогорску,2022-02-27,4,1
Магнитогорск,Отдел полиции № 8 (Ленинский) УМВД по г. Магнитогорску,2022-02-27,4,2
Магнитогорск,Отдел полиции № 9 (Правобережный) УМВД по г. Магнитогорску,2022-02-27,4,1
Набережные Челны,Отдел полиции № 3 «Центральный» УМВД по г. Набережные Челны,2022-02-27,4,4
Ставрополь,Отдел полиции № 1 УМВД по г. Ставрополю,2022-02-27,3,1
Ставрополь,"Задержаны, но пока неизвестно, в каких отделах находятся: 2",2022-02-27,3,2
Красноярск,Отдел полиции № 1 МУ МВД «Красноярское»,2022-02-27,3,3
Тюмень,"Задержаны, но пока неизвестно, в каких отделах находятся: 3",2022-02-27,3,3
Великий Новгород,Управление МВД России по городу Великий Новгород,2022-02-27,3,3
Вологда,Отдел полиции № 1 УМВД по г. Вологде,2022-02-27,3,1
Люберцы,"Задержаны, но пока неизвестно, в каких отделах находятся: 2",2022-02-27,2,2
Серпухов,Отдел полиции по Серпуховскому м. р.,2022-02-27,2,2
Обнинск,"Задержаны, но пока неизвестно, в каких отделах находятся: 2",2022-02-27,2,2
Курган,Отдел полиции № 1 УМВД по г. Кургану,2022-02-27,2,1
Курган,"Задержаны, но пока неизвестно, в каких отделах находятся: 1",2022-02-27,2,1
Южно-Сахалинск,УМВД по городу Южно-Сахалинску,2022-02-27,2,1
Томск,Отдел МВД по Томскому району,2022-02-27,2,1
Ижевск,"Задержаны, но пока неизвестно, в каких отделах находятся: 2",2022-02-27,2,2
Кострома,"Задержаны, но пока неизвестно, в каких отделах находятся: 2",2022-02-27,2,2
Белгород,"Задержаны, но пока неизвестно, в каких отделах находятся: 1",2022-02-27,1,1
Астрахань,"Задержаны, но пока неизвестно, в каких отделах находятся: 1",2022-02-27,1,1
Лодейное Поле,Отдел МВД по Лодейнопольскому району Ленинградской области,2022-02-27,1,1
Петрозаводск,УМВД России по городу Петрозаводску,2022-02-27,1,1
Сургут,"Задержаны, но пока неизвестно, в каких отделах находятся: 1",2022-02-27,1,1
Ростов-на-Дону,"Задержаны, но пока неизвестно, в каких отделах находятся: 1",2022-02-27,1,1
Рязань,Отдел полиции № 3 (по Железнодорожному району города Рязани),2022-02-27,1,1
Смоленск,"Задержаны, но пока неизвестно, в каких отделах находятся: 1",2022-02-27,1,1
Тамбов,"Задержаны, но пока неизвестно, в каких отделах находятся: 1",2022-02-27,1,1
Одинцово,Отдел полиции № 1 МУ МВД «Одинцовское»,2022-02-27,1,1
Воронеж,"Задержаны, но пока неизвестно, в каких отделах находятся: 1",2022-02-27,1,1
Джанкой,"Задержаны, но пока неизвестно, в каких отделах находятся: 1",2022-02-27,1,1
Колпино,Отдел полиции № 55 Колпинского района г. Санкт-Петербурга,2022-02-27,1,1
Полярные Зори,"Задержаны, но пока неизвестно, в каких отделах находятся: 1",2022-02-27,1,1
Чапаевск,"Задержаны, но пока неизвестно, в каких отделах находятся: 1",2022-02-27,1,1
Подольск,Отдел полиции № 3 УМВД по городскому округу Подольск,2022-02-27,1,1
Москва,Отдел МВД России по району Выхино г. Москвы,2022-02-28,286,1
Москва,Отдел МВД России по району Южное Тушино г. Москвы,2022-02-28,286,23
Москва,Отдел МВД России по району Дорогомилово г. Москвы,2022-02-28,286,11
Москва,ОМВД России по Даниловскому району г. Москвы,2022-02-28,286,17
Москва,Участковый пункт полиции № 4 по Академческому району,2022-02-28,286,1
Москва,Отдел МВД России по Можайскому району г. Москвы,2022-02-28,286,1
Москва,Отдел МВД России по району Строгино г. Москвы,2022-02-28,286,6
Москва,ОМВД России по району Чертаново Северное г. Москвы,2022-02-28,286,1
Москва,ОМВД России по району Тимирязевский г. Москвы,2022-02-28,286,1
Москва,ОМВД Бабушкинский,2022-02-28,286,21
Москва,ОМВД Ростокино,2022-02-28,286,1
Москва,ОМВД России по Ломоносовскому району г. Москвы,2022-02-28,286,13
Москва,ОМВД России по району Тверской г. Москвы,2022-02-28,286,6
Москва,Отдел МВД России по району Китай-город г. Москвы,2022-02-28,286,4
Москва,Отдел МВД России по Южнопортовому району,2022-02-28,286,2
Москва,Отдел МВД России по району Печатники,2022-02-28,286,22
Москва,ОМВД России по району Проспект Вернадского г. Москвы,2022-02-28,286,22
Москва,Отдел МВД России по району Арбат г. Москвы,2022-02-28,286,1
Москва,ОМВД России по району Бутово Южное г. Москвы,2022-02-28,286,22
Москва,Отдел МВД по Гагаринскому району,2022-02-28,286,2
Москва,ОМВД России по району Коньково г. Москвы,2022-02-28,286,21
Москва,ОМВД России по районам Матушкино и Савелки г. Москвы,2022-02-28,286,11
Москва,ОМВД России по Головинскому району,2022-02-28,286,25
Москва,Отдел МВД России по району Измайлово Восточное г. Москвы,2022-02-28,286,15
Москва,3-й отдел полиции УВД на Московском метрополитене,2022-02-28,286,1
Москва,Отдел МВД России по району Хорошево-Мневники г. Москвы,2022-02-28,286,1
Москва,ОМВД России по району Фили-Давыдково г. Москвы,2022-02-28,286,1
Москва,ОМВД Алтуфьевский,2022-02-28,286,10
Москва,ОМВД России по району Орехово-Борисово Южное г. Москвы,2022-02-28,286,1
Москва,"Задержаны, но пока неизвестно, в каких отделах находятся: 22",2022-02-28,286,22
Санкт-Петербург,Отдел полиции № 14 Фрунзенского района г. Санкт-Петербурга,2022-02-28,199,15
Санкт-Петербург,Отдел полиции № 8 Кировского района г. Санкт-Петербурга,2022-02-28,199,2
Санкт-Петербург,Отдел полиции № 29 Московского района г. Санкт-Петербурга,2022-02-28,199,8
Санкт-Петербург,Отдел полиции № 12 Фрунзенского района г. Санкт-Петербурга,2022-02-28,199,9
Санкт-Петербург,Отдел полиции № 39 Колпинского района г. Санкт-Петербурга,2022-02-28,199,6
Санкт-Петербург,Отдел полиции № 10 Невского района г. Санкт-Петербурга,2022-02-28,199,8
Санкт-Петербург,Отдел полиции № 43 Петроградского района г. Санкт-Петербурга,2022-02-28,199,20
Санкт-Петербург,Отдел МВД по Пушкинскому району г. Санкт-Петербурга,2022-02-28,199,22
Санкт-Петербург,Отдел полиции № 17 Калининского района г. Санкт-Петербурга,2022-02-28,199,6
Санкт-Петербург,Отдел полиции № 51 Московского района г. Санкт-Петербурга,2022-02-28,199,8
Санкт-Петербург,Отдел полиции № 3 Калининского района г. Санкт-Петербурга,2022-02-28,199,5
Санкт-Петербург,Отдел полиции № 35 Приморского района г. Санкт-Петербурга,2022-02-28,199,2
Санкт-Петербург,Отдел полиции № 2 Адмиралтейского района г. Санкт-Петербурга,2022-02-28,199,9
Санкт-Петербург,Отдел полиции № 31 Кировского района г. Санкт-Петербурга,2022-02-28,199,1
Санкт-Петербург,Отдел полиции № 33 Московского района г. Санкт-Петербурга,2022-02-28,199,8
Санкт-Петербург,Отдел полиции № 77 Адмиралтейского района г. Санкт-Петербурга,2022-02-28,199,1
Санкт-Петербург,Отдел полиции № 1 Адмиралтейского района г. Санкт-Петербурга,2022-02-28,199,13
Санкт-Петербург,Отдел полиции № 55 Колпинского района г. Санкт-Петербурга,2022-02-28,199,8
Санкт-Петербург,Отдел полиции № 45 Невского района г. Санкт-Петербурга,2022-02-28,199,5
Санкт-Петербург,Отдел полиции № 7 Фрунзенского района г. Санкт-Петербурга,2022-02-28,199,10
Санкт-Петербург,Отдел полиции № 80 Колпинского района г. Санкт-Петербурга,2022-02-28,199,8
Санкт-Петербург,Отдел полиции № 21 Калининского района г. Санкт-Петербурга,2022-02-28,199,13
Санкт-Петербург,Отдел полиции № 28 Центрального района г. Санкт-Петербурга,2022-02-28,199,1
Санкт-Петербург,Отдел полиции № 32 Невского района г. Санкт-Петербурга,2022-02-28,199,5
Санкт-Петербург,"Задержаны, но пока неизвестно, в каких отделах находятся: 6",2022-02-28,199,6
Ростов-на-Дону,Отдел полиции № 3 УМВД по городу Ростову-на-Дону,2022-02-28,7,7
Сочи,Отдел полиции (Центрального района) УМВД по г. Сочи,2022-02-28,4,3
Сочи,"Задержаны, но пока неизвестно, в каких отделах находятся: 1",2022-02-28,4,1
Казань,Отдел полиции № 16 «Япеева» УМВД по г. Казани,2022-02-28,3,1
Казань,"Задержаны, но пока неизвестно, в каких отделах находятся: 2",2022-02-28,3,2
Симферополь,"Задержаны, но пока неизвестно, в каких отделах находятся: 1",2022-02-28,2,1
Саратов,Отдел полиции № 6 в составе УМВД по городу Саратову (Фрунзенский район),2022-02-28,2,1
Саратов,"Задержаны, но пока неизвестно, в каких отделах находятся: 1",2022-02-28,2,1
Уфа,Отдел полиции № 9 (Кировский район),2022-02-28,2,1
Уфа,"Задержаны, но пока неизвестно, в каких отделах находятся: 1",2022-02-28,2,1
Волгоград,"Задержаны, но пока неизвестно, в каких отделах находятся: 2",2022-02-28,2,2
Чебоксары,Отдел полиции № 1 УМВД по г. Чебоксары,2022-02-28,2,2
Махачкала,"Задержаны, но пока неизвестно, в каких отделах находятся: 1",2022-02-28,1,1
Смоленск,Отдел полиции № 1 УМВД по городу Смоленску,2022-02-28,1,1
Мегион,Отдел МВД по городу Мегиону,2022-02-28,1,1
Вологда,Отдел полиции № 1 УМВД по г. Вологде,2022-02-28,1,1
Нижний Новгород,Отдел полиции № 5 УМВД по Нижнему Новгороду,2022-02-28,1,1
Воронеж,Отдел полиции № 8 УМВД России по городу Воронежу (Ленинский район),2022-02-28,1,1
Хабаровск,Отдел полиции № 4 УМВД по г. Хабаровску,2022-02-28,1,1
Санкт-Петербург,Отдел полиции № 81 Курортного района г. Санкт-Петербурга,2022-03-01,136,9
Санкт-Петербург,Отдел полиции № 74 Красносельского района г. Санкт-Петербурга,2022-03-01,136,23
Санкт-Петербург,Отдел полиции № 66 Красногвардейского района г. Санкт-Петербурга,2022-03-01,136,6
Санкт-Петербург,Отдел МВД по Петродворцовому району г. Санкт-Петербурга,2022-03-01,136,9
Санкт-Петербург,Отдел полиции № 31 Кировского района г. Санкт-Петербурга,2022-03-01,136,9
Санкт-Петербург,Отдел полиции № 26 по Красногвардейскому району г. Санкт-Петербурга,2022-03-01,136,2
Санкт-Петербург,Отдел полиции № 70 Невского района г. Санкт-Петербурга,2022-03-01,136,5
Санкт-Петербург,Отдел полиции № 64 Кировского района г. Санкт-Петербурга,2022-03-01,136,9
Санкт-Петербург,Отдел МВД по Курортному району г. Санкт-Петербурга,2022-03-01,136,10
Санкт-Петербург,Отдел полиции № 19 Выборгского района г. Санкт-Петербурга,2022-03-01,136,1
Санкт-Петербург,Отдел полиции № 13 Красногвардейского района г. Санкт-Петербурга,2022-03-01,136,3
Санкт-Петербург,Отдел полиции № 46 Петродворцовому району г. Санкт-Петербурга,2022-03-01,136,2
Санкт-Петербург,Отдел полиции № 16 Василеостровского района г. Санкт-Петербурга,2022-03-01,136,14
Санкт-Петербург,Отдел полиции № 8 Кировского района г. Санкт-Петербурга,2022-03-01,136,8
Санкт-Петербург,Отдел полиции № 76 Центрального района г. Санкт-Петербурга,2022-03-01,136,14
Санкт-Петербург,Отдел полиции № 28 Центрального района г. Санкт-Петербурга,2022-03-01,136,1
Санкт-Петербург,Отдел полиции № 52 Красногвардейского района г. Санкт-Петербурга,2022-03-01,136,4
Санкт-Петербург,Отдел полиции № 78 Центрального района г. Санкт-Петербурга,2022-03-01,136,3
Санкт-Петербург,"Задержаны, но пока неизвестно, в каких отделах находятся: 4",2022-03-01,136,4
Москва,ОМВД России по Даниловскому району г. Москвы,2022-03-01,130,1
Москва,Отдел МВД России по району Щукино г. Москвы,2022-03-01,130,16
Москва,ОМВД России по Пресненскому району г. Москвы,2022-03-01,130,10
Москва,Отдел МВД России по району Измайлово г. Москвы,2022-03-01,130,9
Москва,ОМВД России по району Беговой,2022-03-01,130,7
Москва,Отдел МВД России по району Арбат г. Москвы,2022-03-01,130,1
Москва,Отдел МВД России по району Кунцево г. Москвы,2022-03-01,130,9
Москва,Отдел МВД России по району Китай-город г. Москвы,2022-03-01,130,2
Москва,Отдел МВД России по Рязанскому району,2022-03-01,130,16
Москва,Отдел МВД по Гагаринскому району,2022-03-01,130,1
Москва,ОМВД России по району Тверской г. Москвы,2022-03-01,130,8
Москва,ОМВД России по району Бутово Южное г. Москвы,2022-03-01,130,1
Москва,ЗАО,2022-03-01,130,1
Москва,ОМВД России по району Зюзино г. Москвы,2022-03-01,130,11
Москва,ОМВД России по району Коньково г. Москвы,2022-03-01,130,1
Москва,МО МВД России «Московский» г. Москвы,2022-03-01,130,1
Москва,ОМВД России по району Аэропорт,2022-03-01,130,1
Москва,ОМВД России по району Хамовники г. Москвы,2022-03-01,130,2
Москва,ОМВД Бутырский,2022-03-01,130,1
Москва,ОМВД России по району Бескудниково,2022-03-01,130,1
Москва,ОМВД Алексеевский,2022-03-01,130,1
Москва,ОМВД Останкинский,2022-03-01,130,18
Москва,"Задержаны, но пока неизвестно, в каких отделах находятся: 11",2022-03-01,130,11
Уфа,Отдел полиции № 9 (Кировский район),2022-03-01,9,9
Новосибирск,Отдел полиции № 1 «Центральный»,2022-03-01,5,2
Новосибирск,"Задержаны, но пока неизвестно, в каких отделах находятся: 3",2022-03-01,5,3
Нижний Новгород,Отдел полиции № 5 УМВД по Нижнему Новгороду,2022-03-01,4,2
Нижний Новгород,"Задержаны, но пока неизвестно, в каких отделах находятся: 2",2022-03-01,4,2
Ростов-на-Дону,Отдел полиции № 4 УМВД по городу Ростову-на-Дону,2022-03-01,4,2
